asset,start,end
Y,2020-02-09 00:45:00,2020-02-09 01:42:00
X,2020-02-09 02:14:00,2020-02-09 03:03:00
Y,2020-02-09 02:49:00,2020-02-09 03:49:00
Z,2020-02-09 03:14:00,2020-02-09 04:02:00
Z,2020-02-09 04:33:00,2020-02-09 05:29:00
Y,2020-02-09 04:45:00,2020-02-09 05:41:00
X,2020-02-09 06:26:00,2020-02-09 07:23:00
Y,2020-02-09 06:49:00,2020-02-09 07:48:00
Z,2020-02-09 07:05:00,2020-02-09 08:02:00
Y,2020-02-09 08:28:00,2020-02-09 09:24:00
Z,2020-02-09 08:40:00,2020-02-09 09:37:00
X,2020-02-09 08:44:00,2020-02-09 09:43:00
Y,2020-02-09 09:37:00,2020-02-09 10:33:00
Z,2020-02-09 09:58:00,2020-02-09 10:13:00
Z,2020-02-09 10:29:00,2020-02-09 11:18:00
Y,2020-02-09 11:26:00,2020-02-09 11:47:00
Z,2020-02-09 11:39:00,2020-02-09 12:35:00
Y,2020-02-09 12:34:00,2020-02-09 13:33:00
Z,2020-02-09 13:12:00,2020-02-09 14:02:00
Y,2020-02-09 13:49:00,2020-02-09 14:04:00
X,2020-02-09 14:14:00,2020-02-09 15:10:00
Y,2020-02-09 14:38:00,2020-02-09 15:37:00
Z,2020-02-09 15:43:00,2020-02-09 16:39:00
X,2020-02-09 16:16:00,2020-02-09 16:37:00
Y,2020-02-09 16:24:00,2020-02-09 17:20:00
Z,2020-02-09 16:50:00,2020-02-09 17:46:00
Y,2020-02-09 17:32:00,2020-02-09 18:28:00
Z,2020-02-09 18:06:00,2020-02-09 19:02:00
Y,2020-02-09 18:39:00,2020-02-09 19:28:00
Y,2020-02-09 19:40:00,2020-02-09 20:36:00
Y,2020-02-09 20:53:00,2020-02-09 21:08:00
Z,2020-02-09 20:53:00,2020-02-09 21:42:00
Y,2020-02-09 21:29:00,2020-02-09 22:18:00
Y,2020-02-09 22:29:00,2020-02-09 23:25:00
X,2020-02-09 23:01:00,2020-02-09 23:57:00
Y,2020-02-09 23:48:00,2020-02-10 00:03:00
Z,2020-02-10 00:13:00,2020-02-10 01:09:00
Y,2020-02-10 00:48:00,2020-02-10 01:37:00
X,2020-02-10 01:03:00,2020-02-10 01:59:00
Y,2020-02-10 02:23:00,2020-02-10 03:12:00
Z,2020-02-10 03:09:00,2020-02-10 04:06:00
X,2020-02-10 03:18:00,2020-02-10 04:14:00
Y,2020-02-10 04:11:00,2020-02-10 04:49:00
Y,2020-02-10 05:19:00,2020-02-10 06:18:00
Z,2020-02-10 05:36:00,2020-02-10 05:50:00
Z,2020-02-10 06:31:00,2020-02-10 07:20:00
X,2020-02-10 06:41:00,2020-02-10 07:37:00
Y,2020-02-10 06:48:00,2020-02-10 07:37:00
X,2020-02-10 08:44:00,2020-02-10 09:22:00
Y,2020-02-10 09:04:00,2020-02-10 10:00:00
Z,2020-02-10 10:06:00,2020-02-10 11:02:00
X,2020-02-10 11:00:00,2020-02-10 11:56:00
Z,2020-02-10 11:18:00,2020-02-10 11:39:00
Y,2020-02-10 11:33:00,2020-02-10 12:22:00
Z,2020-02-10 12:02:00,2020-02-10 12:58:00
X,2020-02-10 12:23:00,2020-02-10 13:12:00
Z,2020-02-10 13:09:00,2020-02-10 14:06:00
Y,2020-02-10 13:11:00,2020-02-10 14:08:00
Z,2020-02-10 14:48:00,2020-02-10 15:03:00
Y,2020-02-10 14:54:00,2020-02-10 15:43:00
X,2020-02-10 15:07:00,2020-02-10 16:03:00
Z,2020-02-10 15:55:00,2020-02-10 16:51:00
Y,2020-02-10 16:01:00,2020-02-10 16:57:00
Z,2020-02-10 17:11:00,2020-02-10 17:26:00
Y,2020-02-10 17:12:00,2020-02-10 18:08:00
X,2020-02-10 18:19:00,2020-02-10 19:15:00
Y,2020-02-10 18:31:00,2020-02-10 19:20:00
Z,2020-02-10 18:55:00,2020-02-10 19:51:00
Y,2020-02-10 20:00:00,2020-02-10 20:56:00
Z,2020-02-10 20:02:00,2020-02-10 20:59:00
X,2020-02-10 20:56:00,2020-02-10 21:46:00
Y,2020-02-10 21:17:00,2020-02-10 22:06:00
Z,2020-02-10 21:21:00,2020-02-10 22:17:00
X,2020-02-10 21:57:00,2020-02-10 22:35:00
Y,2020-02-10 22:17:00,2020-02-10 23:06:00
X,2020-02-10 22:46:00,2020-02-10 23:36:00
Y,2020-02-10 23:54:00,2020-02-11 00:50:00
Z,2020-02-11 00:28:00,2020-02-11 00:50:00
X,2020-02-11 01:10:00,2020-02-11 01:59:00
Y,2020-02-11 01:16:00,2020-02-11 02:12:00
Z,2020-02-11 01:45:00,2020-02-11 02:35:00
Y,2020-02-11 02:57:00,2020-02-11 03:53:00
Z,2020-02-11 03:58:00,2020-02-11 04:19:00
X,2020-02-11 04:01:00,2020-02-11 04:50:00
Y,2020-02-11 05:19:00,2020-02-11 06:15:00
Z,2020-02-11 05:25:00,2020-02-11 06:24:00
X,2020-02-11 06:31:00,2020-02-11 06:46:00
Z,2020-02-11 06:49:00,2020-02-11 07:46:00
Y,2020-02-11 06:55:00,2020-02-11 07:52:00
Y,2020-02-11 08:35:00,2020-02-11 09:31:00
Z,2020-02-11 09:24:00,2020-02-11 09:39:00
Y,2020-02-11 09:42:00,2020-02-11 10:41:00
X,2020-02-11 10:12:00,2020-02-11 11:11:00
Z,2020-02-11 10:37:00,2020-02-11 11:16:00
Y,2020-02-11 11:04:00,2020-02-11 12:01:00
Z,2020-02-11 11:39:00,2020-02-11 12:28:00
X,2020-02-11 11:56:00,2020-02-11 12:53:00
Y,2020-02-11 13:16:00,2020-02-11 14:15:00
Z,2020-02-11 13:43:00,2020-02-11 14:40:00
Y,2020-02-11 14:26:00,2020-02-11 15:22:00
X,2020-02-11 14:27:00,2020-02-11 15:24:00
Y,2020-02-11 15:33:00,2020-02-11 16:29:00
X,2020-02-11 15:39:00,2020-02-11 15:53:00
X,2020-02-11 16:10:00,2020-02-11 16:58:00
Z,2020-02-11 16:30:00,2020-02-11 16:52:00
Z,2020-02-11 17:19:00,2020-02-11 18:08:00
Y,2020-02-11 17:30:00,2020-02-11 18:27:00
Z,2020-02-11 18:19:00,2020-02-11 19:16:00
X,2020-02-11 18:38:00,2020-02-11 19:35:00
Y,2020-02-11 19:10:00,2020-02-11 20:06:00
Z,2020-02-11 19:40:00,2020-02-11 20:39:00
X,2020-02-11 20:19:00,2020-02-11 21:15:00
Y,2020-02-11 20:30:00,2020-02-11 21:26:00
Z,2020-02-11 21:04:00,2020-02-11 22:01:00
X,2020-02-11 22:08:00,2020-02-11 23:05:00
Y,2020-02-11 22:10:00,2020-02-11 23:07:00
Z,2020-02-11 22:15:00,2020-02-11 23:11:00
X,2020-02-11 23:16:00,2020-02-12 00:12:00
Z,2020-02-11 23:39:00,2020-02-12 00:35:00
X,2020-02-12 00:23:00,2020-02-12 01:20:00
Z,2020-02-12 01:03:00,2020-02-12 01:52:00
X,2020-02-12 02:06:00,2020-02-12 03:05:00
Y,2020-02-12 03:01:00,2020-02-12 03:57:00
Z,2020-02-12 03:10:00,2020-02-12 04:07:00
X,2020-02-12 03:54:00,2020-02-12 04:51:00
Z,2020-02-12 04:46:00,2020-02-12 05:42:00
Y,2020-02-12 05:13:00,2020-02-12 05:34:00
X,2020-02-12 05:47:00,2020-02-12 06:47:00
Y,2020-02-12 06:29:00,2020-02-12 07:29:00
Z,2020-02-12 07:02:00,2020-02-12 07:51:00
Y,2020-02-12 07:40:00,2020-02-12 08:36:00
Y,2020-02-12 08:54:00,2020-02-12 09:51:00
Z,2020-02-12 09:30:00,2020-02-12 10:26:00
X,2020-02-12 09:38:00,2020-02-12 10:35:00
X,2020-02-12 10:46:00,2020-02-12 11:45:00
Z,2020-02-12 11:15:00,2020-02-12 11:40:00
Y,2020-02-12 11:30:00,2020-02-12 12:27:00
Z,2020-02-12 11:54:00,2020-02-12 12:09:00
Z,2020-02-12 12:39:00,2020-02-12 13:35:00
Y,2020-02-12 12:46:00,2020-02-12 13:45:00
X,2020-02-12 12:51:00,2020-02-12 13:40:00
Y,2020-02-12 14:01:00,2020-02-12 14:26:00
Y,2020-02-12 14:37:00,2020-02-12 15:26:00
Z,2020-02-12 14:58:00,2020-02-12 16:11:00
Z,2020-02-12 16:20:00,2020-02-12 17:16:00
Y,2020-02-12 17:35:00,2020-02-12 18:31:00
X,2020-02-12 18:08:00,2020-02-12 19:07:00
Z,2020-02-12 18:49:00,2020-02-12 19:46:00
Y,2020-02-12 19:08:00,2020-02-12 20:07:00
Y,2020-02-12 20:18:00,2020-02-12 21:14:00
X,2020-02-12 21:09:00,2020-02-12 21:24:00
Z,2020-02-12 21:28:00,2020-02-12 22:16:00
Y,2020-02-12 21:38:00,2020-02-12 22:35:00
Y,2020-02-12 23:08:00,2020-02-13 00:05:00
Z,2020-02-13 00:01:00,2020-02-13 00:57:00
Y,2020-02-13 00:24:00,2020-02-13 01:21:00
Z,2020-02-13 01:24:00,2020-02-13 02:23:00
Y,2020-02-13 01:32:00,2020-02-13 03:12:00
X,2020-02-13 02:24:00,2020-02-13 03:23:00
Z,2020-02-13 03:01:00,2020-02-13 03:57:00
Y,2020-02-13 03:25:00,2020-02-13 04:21:00
X,2020-02-13 03:41:00,2020-02-13 03:56:00
Y,2020-02-13 04:35:00,2020-02-13 04:50:00
Z,2020-02-13 04:45:00,2020-02-13 05:00:00
Z,2020-02-13 05:37:00,2020-02-13 06:37:00
Y,2020-02-13 05:48:00,2020-02-13 06:13:00
Y,2020-02-13 06:56:00,2020-02-13 07:10:00
X,2020-02-13 07:20:00,2020-02-13 08:16:00
Y,2020-02-13 07:30:00,2020-02-13 08:27:00
Z,2020-02-13 07:59:00,2020-02-13 08:55:00
Y,2020-02-13 08:44:00,2020-02-13 09:41:00
X,2020-02-13 09:56:00,2020-02-13 10:45:00
Z,2020-02-13 10:01:00,2020-02-13 10:39:00
Y,2020-02-13 10:35:00,2020-02-13 11:34:00
X,2020-02-13 10:57:00,2020-02-13 11:56:00
Y,2020-02-13 11:50:00,2020-02-13 12:53:00
Z,2020-02-13 12:00:00,2020-02-13 12:57:00
X,2020-02-13 12:24:00,2020-02-13 13:21:00
Y,2020-02-13 13:17:00,2020-02-13 14:05:00
X,2020-02-13 13:32:00,2020-02-13 13:47:00
Z,2020-02-13 13:36:00,2020-02-13 13:51:00
Y,2020-02-13 14:22:00,2020-02-13 15:22:00
X,2020-02-13 15:21:00,2020-02-13 16:17:00
Z,2020-02-13 15:27:00,2020-02-13 16:26:00
Y,2020-02-13 16:09:00,2020-02-13 17:05:00
X,2020-02-13 16:28:00,2020-02-13 17:25:00
Z,2020-02-13 17:02:00,2020-02-13 17:59:00
Y,2020-02-13 17:31:00,2020-02-13 17:52:00
Y,2020-02-13 18:14:00,2020-02-13 19:13:00
X,2020-02-13 18:51:00,2020-02-13 19:48:00
Z,2020-02-13 19:20:00,2020-02-13 19:34:00
Y,2020-02-13 19:25:00,2020-02-13 20:22:00
Y,2020-02-13 21:10:00,2020-02-13 22:07:00
X,2020-02-13 21:47:00,2020-02-13 22:55:00
Y,2020-02-14 00:13:00,2020-02-14 00:38:00
Y,2020-02-14 00:49:00,2020-02-14 01:48:00
Z,2020-02-14 01:02:00,2020-02-14 02:02:00
Y,2020-02-14 02:07:00,2020-02-14 02:56:00
Z,2020-02-14 02:14:00,2020-02-14 02:53:00
Z,2020-02-14 03:04:00,2020-02-14 04:00:00
X,2020-02-14 03:10:00,2020-02-14 04:07:00
Y,2020-02-14 03:22:00,2020-02-14 04:21:00
Z,2020-02-14 04:16:00,2020-02-14 05:13:00
Y,2020-02-14 05:10:00,2020-02-14 05:59:00
Z,2020-02-14 05:24:00,2020-02-14 06:23:00
Y,2020-02-14 06:26:00,2020-02-14 07:22:00
Z,2020-02-14 06:40:00,2020-02-14 07:37:00
X,2020-02-14 08:42:00,2020-02-14 09:41:00
Y,2020-02-14 08:51:00,2020-02-14 09:47:00
Z,2020-02-14 10:09:00,2020-02-14 10:58:00
Z,2020-02-14 11:09:00,2020-02-14 12:08:00
Y,2020-02-14 12:06:00,2020-02-14 12:55:00
Z,2020-02-14 12:20:00,2020-02-14 13:19:00
X,2020-02-14 12:26:00,2020-02-14 13:23:00
Y,2020-02-14 13:32:00,2020-02-14 14:21:00
Z,2020-02-14 13:36:00,2020-02-14 14:32:00
Z,2020-02-14 14:46:00,2020-02-14 15:42:00
Y,2020-02-14 15:45:00,2020-02-14 16:41:00
X,2020-02-14 15:56:00,2020-02-14 16:52:00
Z,2020-02-14 16:07:00,2020-02-14 16:56:00
X,2020-02-14 17:06:00,2020-02-14 18:05:00
Y,2020-02-14 17:17:00,2020-02-14 18:06:00
Z,2020-02-14 18:01:00,2020-02-14 18:15:00
X,2020-02-14 18:52:00,2020-02-14 19:48:00
Y,2020-02-14 19:24:00,2020-02-14 20:20:00
Z,2020-02-14 19:49:00,2020-02-14 20:45:00
X,2020-02-14 19:59:00,2020-02-14 20:55:00
Z,2020-02-14 20:56:00,2020-02-14 21:52:00
X,2020-02-14 21:09:00,2020-02-14 21:24:00
Y,2020-02-14 21:40:00,2020-02-14 22:39:00
X,2020-02-14 21:43:00,2020-02-14 22:32:00
Z,2020-02-14 22:03:00,2020-02-14 22:59:00
Y,2020-02-14 22:50:00,2020-02-14 23:39:00
X,2020-02-15 00:09:00,2020-02-15 01:05:00
Z,2020-02-15 00:17:00,2020-02-15 01:14:00
Y,2020-02-15 00:29:00,2020-02-15 01:28:00
Z,2020-02-15 01:41:00,2020-02-15 01:56:00
Y,2020-02-15 02:05:00,2020-02-15 03:02:00
X,2020-02-15 02:22:00,2020-02-15 03:00:00
Y,2020-02-15 03:13:00,2020-02-15 04:10:00
X,2020-02-15 03:15:00,2020-02-15 03:30:00
Z,2020-02-15 03:18:00,2020-02-15 04:07:00
X,2020-02-15 03:46:00,2020-02-15 04:42:00
Z,2020-02-15 04:28:00,2020-02-15 05:27:00
Z,2020-02-15 05:50:00,2020-02-15 06:46:00
Y,2020-02-15 06:47:00,2020-02-15 07:46:00
Z,2020-02-15 07:04:00,2020-02-15 07:54:00
X,2020-02-15 07:06:00,2020-02-15 08:02:00
Z,2020-02-15 08:28:00,2020-02-15 09:24:00
X,2020-02-15 09:00:00,2020-02-15 09:57:00
Y,2020-02-15 09:15:00,2020-02-15 10:11:00
Z,2020-02-15 09:46:00,2020-02-15 10:45:00
Z,2020-02-15 11:37:00,2020-02-15 12:33:00
X,2020-02-15 11:45:00,2020-02-15 12:44:00
Y,2020-02-15 11:53:00,2020-02-15 12:52:00
Y,2020-02-15 13:09:00,2020-02-15 14:05:00
X,2020-02-15 13:11:00,2020-02-15 13:26:00
Z,2020-02-15 13:30:00,2020-02-15 14:29:00
Z,2020-02-15 14:40:00,2020-02-15 15:39:00
Y,2020-02-15 14:51:00,2020-02-15 15:50:00
X,2020-02-15 14:57:00,2020-02-15 15:56:00
Z,2020-02-15 15:57:00,2020-02-15 16:53:00
Y,2020-02-15 16:23:00,2020-02-15 17:01:00
X,2020-02-15 17:08:00,2020-02-15 17:57:00
Y,2020-02-15 17:12:00,2020-02-15 18:01:00
Z,2020-02-15 17:54:00,2020-02-15 18:44:00
Y,2020-02-15 18:48:00,2020-02-15 19:13:00
X,2020-02-15 18:55:00,2020-02-15 19:54:00
Z,2020-02-15 19:02:00,2020-02-15 19:51:00
Y,2020-02-15 19:45:00,2020-02-15 20:41:00
X,2020-02-15 20:18:00,2020-02-15 21:07:00
Z,2020-02-15 20:55:00,2020-02-15 21:52:00
Y,2020-02-15 21:29:00,2020-02-15 22:25:00
Z,2020-02-15 22:08:00,2020-02-15 23:04:00
X,2020-02-15 22:13:00,2020-02-15 23:02:00
X,2020-02-15 23:25:00,2020-02-16 00:15:00
Z,2020-02-15 23:30:00,2020-02-16 00:29:00
X,2020-02-16 00:30:00,2020-02-16 00:44:00
X,2020-02-16 01:01:00,2020-02-16 02:00:00
Z,2020-02-16 01:04:00,2020-02-16 02:00:00
X,2020-02-16 02:39:00,2020-02-16 03:35:00
Z,2020-02-16 03:14:00,2020-02-16 04:13:00
X,2020-02-16 04:04:00,2020-02-16 05:00:00
Z,2020-02-16 04:24:00,2020-02-16 05:21:00
X,2020-02-16 05:18:00,2020-02-16 06:14:00
Z,2020-02-16 05:50:00,2020-02-16 06:47:00
X,2020-02-16 06:29:00,2020-02-16 06:44:00
X,2020-02-16 07:00:00,2020-02-16 07:57:00
Z,2020-02-16 08:05:00,2020-02-16 09:11:00
X,2020-02-16 08:51:00,2020-02-16 09:29:00
Z,2020-02-16 09:52:00,2020-02-16 10:48:00
X,2020-02-16 10:34:00,2020-02-16 10:48:00
X,2020-02-16 11:52:00,2020-02-16 12:48:00
Z,2020-02-16 12:15:00,2020-02-16 13:11:00
Z,2020-02-16 13:22:00,2020-02-16 14:18:00
X,2020-02-16 14:08:00,2020-02-16 15:05:00
Z,2020-02-16 14:45:00,2020-02-16 15:45:00
Z,2020-02-16 15:56:00,2020-02-16 16:52:00
X,2020-02-16 16:04:00,2020-02-16 16:53:00
X,2020-02-16 17:04:00,2020-02-16 17:54:00
Z,2020-02-16 18:17:00,2020-02-16 19:06:00
X,2020-02-16 18:45:00,2020-02-16 19:00:00
X,2020-02-16 19:22:00,2020-02-16 19:37:00
Z,2020-02-16 19:24:00,2020-02-16 20:20:00
X,2020-02-16 19:54:00,2020-02-16 20:50:00
Z,2020-02-16 20:36:00,2020-02-16 21:35:00
Z,2020-02-16 21:46:00,2020-02-16 22:46:00
X,2020-02-16 22:07:00,2020-02-16 23:06:00
Z,2020-02-16 23:08:00,2020-02-17 00:07:00
X,2020-02-16 23:17:00,2020-02-17 00:13:00
X,2020-02-17 00:28:00,2020-02-17 01:17:00
Y,2020-02-17 00:52:00,2020-02-17 01:49:00
Z,2020-02-17 00:57:00,2020-02-17 01:54:00
Y,2020-02-17 02:00:00,2020-02-17 02:56:00
X,2020-02-17 02:05:00,2020-02-17 02:44:00
Z,2020-02-17 02:55:00,2020-02-17 03:17:00
X,2020-02-17 02:55:00,2020-02-17 03:51:00
Z,2020-02-17 04:20:00,2020-02-17 04:42:00
Y,2020-02-17 04:39:00,2020-02-17 05:35:00
X,2020-02-17 04:51:00,2020-02-17 05:47:00
Z,2020-02-17 05:40:00,2020-02-17 06:36:00
Y,2020-02-17 05:54:00,2020-02-17 06:53:00
Z,2020-02-17 06:52:00,2020-02-17 07:48:00
Y,2020-02-17 07:10:00,2020-02-17 08:22:00
X,2020-02-17 07:43:00,2020-02-17 08:39:00
Z,2020-02-17 08:22:00,2020-02-17 08:43:00
Y,2020-02-17 08:26:00,2020-02-17 09:22:00
Z,2020-02-17 09:03:00,2020-02-17 09:59:00
Y,2020-02-17 09:55:00,2020-02-17 10:52:00
Z,2020-02-17 10:27:00,2020-02-17 11:15:00
X,2020-02-17 10:31:00,2020-02-17 10:46:00
Y,2020-02-17 11:17:00,2020-02-17 12:16:00
X,2020-02-17 11:24:00,2020-02-17 12:21:00
Z,2020-02-17 11:27:00,2020-02-17 12:16:00
Z,2020-02-17 13:07:00,2020-02-17 14:03:00
Y,2020-02-17 13:56:00,2020-02-17 14:52:00
X,2020-02-17 13:59:00,2020-02-17 14:13:00
Z,2020-02-17 14:27:00,2020-02-17 15:26:00
X,2020-02-17 15:03:00,2020-02-17 16:02:00
Y,2020-02-17 15:12:00,2020-02-17 16:08:00
Z,2020-02-17 15:37:00,2020-02-17 16:33:00
Z,2020-02-17 16:45:00,2020-02-17 17:42:00
Y,2020-02-17 17:01:00,2020-02-17 18:01:00
X,2020-02-17 17:40:00,2020-02-17 18:39:00
Z,2020-02-17 18:02:00,2020-02-17 18:59:00
Y,2020-02-17 18:29:00,2020-02-17 19:25:00
Z,2020-02-17 19:36:00,2020-02-17 20:25:00
Y,2020-02-17 19:58:00,2020-02-17 20:55:00
X,2020-02-17 20:16:00,2020-02-17 21:16:00
Z,2020-02-17 20:53:00,2020-02-17 21:49:00
Y,2020-02-17 21:50:00,2020-02-17 22:47:00
X,2020-02-17 22:39:00,2020-02-17 23:35:00
Z,2020-02-17 22:46:00,2020-02-17 23:45:00
Y,2020-02-17 23:49:00,2020-02-18 00:38:00
Z,2020-02-18 00:13:00,2020-02-18 01:09:00
Y,2020-02-18 01:41:00,2020-02-18 02:38:00
Z,2020-02-18 01:48:00,2020-02-18 02:47:00
X,2020-02-18 02:20:00,2020-02-18 03:19:00
Y,2020-02-18 02:54:00,2020-02-18 03:32:00
Z,2020-02-18 03:26:00,2020-02-18 04:22:00
Y,2020-02-18 03:58:00,2020-02-18 04:55:00
X,2020-02-18 04:09:00,2020-02-18 04:23:00
Y,2020-02-18 05:06:00,2020-02-18 06:02:00
Z,2020-02-18 05:44:00,2020-02-18 06:43:00
Z,2020-02-18 07:01:00,2020-02-18 07:57:00
Y,2020-02-18 07:47:00,2020-02-18 08:46:00
Z,2020-02-18 08:20:00,2020-02-18 09:16:00
Y,2020-02-18 09:10:00,2020-02-18 10:09:00
Z,2020-02-18 09:34:00,2020-02-18 10:33:00
Y,2020-02-18 10:20:00,2020-02-18 11:17:00
Z,2020-02-18 10:52:00,2020-02-18 11:49:00
Y,2020-02-18 11:32:00,2020-02-18 12:21:00
Z,2020-02-18 12:40:00,2020-02-18 13:37:00
Y,2020-02-18 12:46:00,2020-02-18 13:45:00
Z,2020-02-18 13:48:00,2020-02-18 14:44:00
Y,2020-02-18 14:32:00,2020-02-18 15:29:00
Z,2020-02-18 15:11:00,2020-02-18 16:07:00
Y,2020-02-18 16:20:00,2020-02-18 17:16:00
Y,2020-02-18 18:49:00,2020-02-18 19:39:00
Z,2020-02-18 19:02:00,2020-02-18 20:07:00
Y,2020-02-18 20:20:00,2020-02-18 21:16:00
Z,2020-02-18 20:28:00,2020-02-18 21:27:00
Y,2020-02-18 21:41:00,2020-02-18 22:38:00
Z,2020-02-18 21:42:00,2020-02-18 22:38:00
Y,2020-02-18 23:03:00,2020-02-19 00:02:00
Z,2020-02-18 23:31:00,2020-02-19 00:28:00
Y,2020-02-19 00:26:00,2020-02-19 01:23:00
Z,2020-02-19 00:43:00,2020-02-19 01:33:00
Y,2020-02-19 01:41:00,2020-02-19 02:38:00
Z,2020-02-19 01:44:00,2020-02-19 02:33:00
Z,2020-02-19 02:47:00,2020-02-19 03:36:00
Y,2020-02-19 03:02:00,2020-02-19 03:51:00
Y,2020-02-19 04:19:00,2020-02-19 05:15:00
Z,2020-02-19 04:27:00,2020-02-19 05:23:00
Y,2020-02-19 05:26:00,2020-02-19 06:22:00
Z,2020-02-19 06:24:00,2020-02-19 06:45:00
Y,2020-02-19 06:46:00,2020-02-19 07:43:00
Z,2020-02-19 07:13:00,2020-02-19 07:34:00
Y,2020-02-19 08:02:00,2020-02-19 08:58:00
Z,2020-02-19 08:20:00,2020-02-19 09:16:00
Z,2020-02-19 09:27:00,2020-02-19 10:16:00
Y,2020-02-19 10:35:00,2020-02-19 11:31:00
Z,2020-02-19 11:43:00,2020-02-19 12:39:00
Y,2020-02-19 11:52:00,2020-02-19 12:49:00
Z,2020-02-19 12:54:00,2020-02-19 14:15:00
Y,2020-02-19 14:07:00,2020-02-19 15:06:00
Z,2020-02-19 14:19:00,2020-02-19 15:16:00
Z,2020-02-19 15:43:00,2020-02-19 16:08:00
Y,2020-02-19 16:01:00,2020-02-19 17:01:00
Z,2020-02-19 16:56:00,2020-02-19 17:53:00
Y,2020-02-19 17:36:00,2020-02-19 18:32:00
Z,2020-02-19 18:43:00,2020-02-19 19:32:00
Y,2020-02-19 18:43:00,2020-02-19 18:58:00
Y,2020-02-19 19:29:00,2020-02-19 20:28:00
Z,2020-02-19 19:52:00,2020-02-19 20:13:00
Z,2020-02-19 20:24:00,2020-02-19 21:20:00
Y,2020-02-19 21:00:00,2020-02-19 21:57:00
Z,2020-02-19 21:32:00,2020-02-19 22:31:00
Z,2020-02-19 22:58:00,2020-02-19 23:54:00
Y,2020-02-19 23:50:00,2020-02-20 00:46:00
Z,2020-02-20 00:51:00,2020-02-20 01:50:00
Y,2020-02-20 01:19:00,2020-02-20 02:16:00
Z,2020-02-20 02:10:00,2020-02-20 02:31:00
Y,2020-02-20 03:18:00,2020-02-20 04:07:00
Z,2020-02-20 03:22:00,2020-02-20 04:10:00
Y,2020-02-20 04:36:00,2020-02-20 05:32:00
Z,2020-02-20 05:48:00,2020-02-20 06:38:00
Y,2020-02-20 06:32:00,2020-02-20 07:29:00
Z,2020-02-20 06:49:00,2020-02-20 07:45:00
Y,2020-02-20 08:58:00,2020-02-20 10:27:00
Z,2020-02-20 09:05:00,2020-02-20 09:26:00
Y,2020-02-20 10:30:00,2020-02-20 11:08:00
Z,2020-02-20 10:49:00,2020-02-20 11:45:00
Y,2020-02-20 11:37:00,2020-02-20 12:33:00
Z,2020-02-20 12:00:00,2020-02-20 12:59:00
Y,2020-02-20 13:02:00,2020-02-20 13:58:00
Z,2020-02-20 13:10:00,2020-02-20 14:07:00
Y,2020-02-20 14:15:00,2020-02-20 15:04:00
Y,2020-02-20 15:35:00,2020-02-20 16:13:00
Z,2020-02-20 16:11:00,2020-02-20 17:08:00
Y,2020-02-20 16:46:00,2020-02-20 17:42:00
Z,2020-02-20 17:33:00,2020-02-20 18:12:00
Y,2020-02-20 18:00:00,2020-02-20 18:56:00
Z,2020-02-20 18:40:00,2020-02-20 19:36:00
Y,2020-02-20 19:30:00,2020-02-20 19:55:00
Z,2020-02-20 20:06:00,2020-02-20 20:44:00
Y,2020-02-20 20:18:00,2020-02-20 21:17:00
Y,2020-02-20 21:44:00,2020-02-20 22:43:00
Z,2020-02-20 22:30:00,2020-02-20 23:20:00
Y,2020-02-20 23:16:00,2020-02-21 00:12:00
Z,2020-02-20 23:48:00,2020-02-21 00:45:00
X,2020-02-21 00:56:00,2020-02-21 01:10:00
Z,2020-02-21 00:56:00,2020-02-21 01:52:00
Y,2020-02-21 01:28:00,2020-02-21 02:27:00
Z,2020-02-21 02:35:00,2020-02-21 03:35:00
Y,2020-02-21 02:54:00,2020-02-21 03:33:00
Y,2020-02-21 03:51:00,2020-02-21 04:47:00
Z,2020-02-21 03:55:00,2020-02-21 04:52:00
X,2020-02-21 04:06:00,2020-02-21 05:03:00
Z,2020-02-21 05:11:00,2020-02-21 06:08:00
Y,2020-02-21 05:14:00,2020-02-21 06:04:00
X,2020-02-21 05:32:00,2020-02-21 06:29:00
Y,2020-02-21 06:15:00,2020-02-21 07:11:00
X,2020-02-21 06:46:00,2020-02-21 07:42:00
Z,2020-02-21 06:57:00,2020-02-21 07:56:00
Y,2020-02-21 07:33:00,2020-02-21 08:35:00
Z,2020-02-21 08:12:00,2020-02-21 09:14:00
X,2020-02-21 08:26:00,2020-02-21 08:41:00
Y,2020-02-21 08:58:00,2020-02-21 09:57:00
X,2020-02-21 09:35:00,2020-02-21 10:34:00
Z,2020-02-21 09:39:00,2020-02-21 10:38:00
Y,2020-02-21 10:25:00,2020-02-21 11:03:00
X,2020-02-21 11:03:00,2020-02-21 11:59:00
Y,2020-02-21 11:14:00,2020-02-21 12:10:00
Z,2020-02-21 12:00:00,2020-02-21 12:56:00
Y,2020-02-21 12:27:00,2020-02-21 12:48:00
Z,2020-02-21 13:30:00,2020-02-21 14:26:00
X,2020-02-21 13:30:00,2020-02-21 14:27:00
Y,2020-02-21 13:32:00,2020-02-21 14:28:00
X,2020-02-21 15:21:00,2020-02-21 15:35:00
Z,2020-02-21 15:38:00,2020-02-21 16:35:00
Y,2020-02-21 15:45:00,2020-02-21 16:42:00
X,2020-02-21 15:57:00,2020-02-21 16:53:00
Y,2020-02-21 16:54:00,2020-02-21 17:43:00
Z,2020-02-21 16:59:00,2020-02-21 18:38:00
X,2020-02-21 17:35:00,2020-02-21 18:32:00
