asset,start,end
Y,2/05/2020 5:19,2/05/2020 6:09
X,2/05/2020 5:26,2/05/2020 6:25
Y,2/05/2020 6:45,2/05/2020 7:41
X,2/05/2020 8:01,2/05/2020 8:57
Y,2/05/2020 8:11,2/05/2020 9:00
X,2/05/2020 9:09,2/05/2020 10:08
Y,2/05/2020 10:01,2/05/2020 10:26
X,2/05/2020 10:19,2/05/2020 11:15
Y,2/05/2020 10:37,2/05/2020 11:36
Y,2/05/2020 12:32,2/05/2020 12:46
X,2/05/2020 14:36,2/05/2020 15:32
Y,2/05/2020 14:46,2/05/2020 15:42
X,2/05/2020 15:44,2/05/2020 16:43
Y,2/05/2020 16:40,2/05/2020 17:39
X,2/05/2020 17:23,2/05/2020 18:20
X,2/05/2020 18:43,2/05/2020 18:58
Y,2/05/2020 19:15,2/05/2020 20:11
X,2/05/2020 20:51,2/05/2020 21:51
Y,2/05/2020 21:51,2/05/2020 22:48
X,2/05/2020 22:59,2/05/2020 23:48
X,3/05/2020 0:05,3/05/2020 0:20
X,3/05/2020 0:46,3/05/2020 1:42
X,3/05/2020 1:57,3/05/2020 2:46
Y,3/05/2020 2:36,3/05/2020 3:35
Z,3/05/2020 3:42,3/05/2020 3:57
Y,3/05/2020 3:57,3/05/2020 4:54
X,3/05/2020 4:30,3/05/2020 5:26
Z,3/05/2020 5:07,3/05/2020 6:06
X,3/05/2020 5:49,3/05/2020 6:27
Y,3/05/2020 6:10,3/05/2020 7:06
Z,3/05/2020 7:24,3/05/2020 8:13
X,3/05/2020 7:39,3/05/2020 8:35
Y,3/05/2020 7:51,3/05/2020 8:48
Z,3/05/2020 8:53,3/05/2020 9:49
Y,3/05/2020 9:09,3/05/2020 9:59
X,3/05/2020 9:56,3/05/2020 10:53
Z,3/05/2020 10:12,3/05/2020 11:09
Y,3/05/2020 10:28,3/05/2020 11:24
X,3/05/2020 11:10,3/05/2020 12:06
Z,3/05/2020 12:35,3/05/2020 13:34
Y,3/05/2020 12:52,3/05/2020 13:06
X,3/05/2020 13:24,3/05/2020 14:21
Z,3/05/2020 13:57,3/05/2020 14:47
Y,3/05/2020 14:36,3/05/2020 15:32
X,3/05/2020 15:40,3/05/2020 16:36
Z,3/05/2020 16:05,3/05/2020 17:01
Y,3/05/2020 16:14,3/05/2020 17:11
X,3/05/2020 16:47,3/05/2020 17:44
Z,3/05/2020 17:24,3/05/2020 18:20
X,3/05/2020 18:23,3/05/2020 19:20
Y,3/05/2020 18:46,3/05/2020 19:42
Z,3/05/2020 19:07,3/05/2020 20:03
X,3/05/2020 19:37,3/05/2020 21:05
Y,3/05/2020 20:06,3/05/2020 21:02
Z,3/05/2020 20:46,3/05/2020 21:42
Y,3/05/2020 21:26,3/05/2020 22:23
X,3/05/2020 21:32,3/05/2020 22:21
Z,3/05/2020 21:58,3/05/2020 22:57
Y,3/05/2020 22:46,3/05/2020 23:42
Z,3/05/2020 23:41,4/05/2020 0:30
X,3/05/2020 23:42,4/05/2020 0:38
Y,3/05/2020 23:53,4/05/2020 0:52
X,4/05/2020 0:49,4/05/2020 1:49
Z,4/05/2020 1:12,4/05/2020 2:08
Y,4/05/2020 1:55,4/05/2020 2:52
X,4/05/2020 2:03,4/05/2020 3:02
Y,4/05/2020 3:06,4/05/2020 4:02
X,4/05/2020 3:13,4/05/2020 4:45
Y,4/05/2020 4:24,4/05/2020 5:20
Z,4/05/2020 4:45,4/05/2020 5:34
X,4/05/2020 5:24,4/05/2020 6:21
Z,4/05/2020 6:14,4/05/2020 7:10
Y,4/05/2020 6:22,4/05/2020 7:21
X,4/05/2020 6:32,4/05/2020 7:28
X,4/05/2020 7:55,4/05/2020 8:51
Z,4/05/2020 8:01,4/05/2020 8:57
Y,4/05/2020 8:30,4/05/2020 9:30
Z,4/05/2020 9:09,4/05/2020 10:06
X,4/05/2020 9:54,4/05/2020 10:54
Z,4/05/2020 10:55,4/05/2020 11:33
X,4/05/2020 11:11,4/05/2020 12:10
Z,4/05/2020 11:56,4/05/2020 12:55
X,4/05/2020 12:21,4/05/2020 13:18
Z,4/05/2020 13:24,4/05/2020 14:14
Y,4/05/2020 13:42,4/05/2020 15:55
X,4/05/2020 14:45,4/05/2020 15:34
Z,4/05/2020 14:50,4/05/2020 15:39
Z,4/05/2020 15:51,4/05/2020 17:07
Y,4/05/2020 15:59,4/05/2020 16:55
X,4/05/2020 16:24,4/05/2020 17:12
Y,4/05/2020 17:21,4/05/2020 18:17
Z,4/05/2020 17:24,4/05/2020 18:02
X,4/05/2020 17:39,4/05/2020 18:35
Z,4/05/2020 18:13,4/05/2020 19:03
Y,4/05/2020 18:34,4/05/2020 19:33
Z,4/05/2020 19:31,4/05/2020 20:27
Y,4/05/2020 20:10,4/05/2020 21:06
X,4/05/2020 20:22,4/05/2020 21:11
Z,4/05/2020 21:05,4/05/2020 21:54
X,4/05/2020 21:22,4/05/2020 22:11
Y,4/05/2020 21:42,4/05/2020 22:41
X,4/05/2020 22:29,4/05/2020 23:25
Z,4/05/2020 22:32,4/05/2020 23:31
Y,4/05/2020 22:58,4/05/2020 23:57
X,4/05/2020 23:46,5/05/2020 0:36
Z,5/05/2020 0:33,5/05/2020 1:22
X,5/05/2020 0:47,5/05/2020 1:36
Y,5/05/2020 1:22,5/05/2020 2:11
Z,5/05/2020 1:46,5/05/2020 2:35
X,5/05/2020 2:30,5/05/2020 3:29
Y,5/05/2020 2:51,5/05/2020 3:47
Z,5/05/2020 3:02,5/05/2020 3:59
Y,5/05/2020 4:03,5/05/2020 4:28
Z,5/05/2020 4:26,5/05/2020 5:23
X,5/05/2020 4:45,5/05/2020 5:34
Y,5/05/2020 5:10,5/05/2020 6:09
Z,5/05/2020 6:04,5/05/2020 6:53
X,5/05/2020 6:17,5/05/2020 7:13
Y,5/05/2020 6:28,5/05/2020 7:27
Z,5/05/2020 7:09,5/05/2020 7:58
Y,5/05/2020 7:55,5/05/2020 8:17
Z,5/05/2020 8:09,5/05/2020 9:08
X,5/05/2020 8:14,5/05/2020 9:11
Y,5/05/2020 8:29,5/05/2020 9:25
X,5/05/2020 9:22,5/05/2020 10:18
Z,5/05/2020 9:43,5/05/2020 10:08
Y,5/05/2020 10:06,5/05/2020 10:55
Y,5/05/2020 11:10,5/05/2020 11:59
X,5/05/2020 12:06,5/05/2020 13:02
Y,5/05/2020 12:10,5/05/2020 13:18
Y,5/05/2020 13:23,5/05/2020 14:22
X,5/05/2020 13:24,5/05/2020 14:21
Z,5/05/2020 14:17,5/05/2020 15:13
Z,5/05/2020 15:24,5/05/2020 16:20
X,5/05/2020 16:12,5/05/2020 17:08
Y,5/05/2020 16:23,5/05/2020 17:19
Z,5/05/2020 16:52,5/05/2020 17:17
X,5/05/2020 17:33,5/05/2020 18:29
Y,5/05/2020 17:46,5/05/2020 18:45
Z,5/05/2020 18:32,5/05/2020 19:28
Y,5/05/2020 19:26,5/05/2020 20:23
X,5/05/2020 19:33,5/05/2020 20:29
Z,5/05/2020 19:41,5/05/2020 20:37
Y,5/05/2020 20:39,5/05/2020 21:38
X,5/05/2020 20:40,5/05/2020 21:36
Y,5/05/2020 22:18,5/05/2020 22:43
Z,5/05/2020 22:37,5/05/2020 22:58
Z,5/05/2020 23:19,6/05/2020 0:15
X,5/05/2020 23:34,6/05/2020 2:07
Y,5/05/2020 23:56,6/05/2020 0:53
Y,6/05/2020 1:08,6/05/2020 2:04
Z,6/05/2020 1:40,6/05/2020 2:28
X,6/05/2020 2:15,6/05/2020 3:12
Y,6/05/2020 2:28,6/05/2020 3:24
Z,6/05/2020 2:44,6/05/2020 3:33
Y,6/05/2020 3:39,6/05/2020 4:35
Z,6/05/2020 3:44,6/05/2020 4:34
X,6/05/2020 4:07,6/05/2020 5:03
Y,6/05/2020 4:56,6/05/2020 5:55
Z,6/05/2020 4:57,6/05/2020 5:35
Y,6/05/2020 6:07,6/05/2020 7:03
Z,6/05/2020 6:53,6/05/2020 7:18
X,6/05/2020 7:15,6/05/2020 8:15
Z,6/05/2020 7:36,6/05/2020 8:26
Y,6/05/2020 8:03,6/05/2020 8:52
Z,6/05/2020 8:40,6/05/2020 9:39
Y,6/05/2020 9:03,6/05/2020 10:02
Z,6/05/2020 10:07,6/05/2020 10:28
Y,6/05/2020 10:18,6/05/2020 11:14
X,6/05/2020 11:14,6/05/2020 12:13
Z,6/05/2020 11:29,6/05/2020 12:28
Y,6/05/2020 12:00,6/05/2020 12:56
Z,6/05/2020 13:27,6/05/2020 14:26
Y,6/05/2020 13:59,6/05/2020 14:48
X,6/05/2020 14:16,6/05/2020 15:12
Z,6/05/2020 14:58,6/05/2020 15:55
Y,6/05/2020 15:08,6/05/2020 16:05
Y,6/05/2020 16:16,6/05/2020 17:15
Z,6/05/2020 16:26,6/05/2020 17:23
Y,6/05/2020 18:37,6/05/2020 19:33
Z,6/05/2020 19:05,6/05/2020 19:54
Y,6/05/2020 19:57,6/05/2020 20:46
Z,6/05/2020 20:27,6/05/2020 21:26
Y,6/05/2020 21:01,6/05/2020 21:57
X,6/05/2020 21:52,6/05/2020 23:07
Z,6/05/2020 21:53,6/05/2020 22:31
Z,6/05/2020 22:42,6/05/2020 23:41
Y,6/05/2020 22:53,7/05/2020 0:13
Z,7/05/2020 0:09,7/05/2020 0:59
X,7/05/2020 0:22,7/05/2020 1:18
Y,7/05/2020 0:56,7/05/2020 1:52
Z,7/05/2020 1:10,7/05/2020 2:06
Y,7/05/2020 2:10,7/05/2020 2:24
Z,7/05/2020 2:53,7/05/2020 3:15
X,7/05/2020 3:08,7/05/2020 4:07
Y,7/05/2020 3:22,7/05/2020 4:18
Z,7/05/2020 3:31,7/05/2020 4:27
X,7/05/2020 4:26,7/05/2020 5:23
Z,7/05/2020 4:38,7/05/2020 5:34
Y,7/05/2020 4:40,7/05/2020 5:29
Y,7/05/2020 5:41,7/05/2020 6:29
Z,7/05/2020 5:55,7/05/2020 6:54
Y,7/05/2020 6:54,7/05/2020 7:33
X,7/05/2020 7:06,7/05/2020 8:02
Z,7/05/2020 7:54,7/05/2020 8:43
Y,7/05/2020 8:09,7/05/2020 8:58
X,7/05/2020 8:28,7/05/2020 9:25
X,7/05/2020 9:44,7/05/2020 10:23
Y,7/05/2020 9:47,7/05/2020 10:44
Z,7/05/2020 10:04,7/05/2020 11:00
X,7/05/2020 10:57,7/05/2020 11:54
Y,7/05/2020 11:09,7/05/2020 12:08
Z,7/05/2020 11:46,7/05/2020 12:45
Z,7/05/2020 13:01,7/05/2020 14:00
X,7/05/2020 13:33,7/05/2020 14:33
Y,7/05/2020 13:39,7/05/2020 14:38
Z,7/05/2020 14:22,7/05/2020 15:19
X,7/05/2020 14:48,7/05/2020 15:44
Y,7/05/2020 14:49,7/05/2020 15:48
Y,7/05/2020 15:59,7/05/2020 16:56
Z,7/05/2020 16:20,7/05/2020 16:59
Y,7/05/2020 17:12,7/05/2020 17:50
Z,7/05/2020 17:15,7/05/2020 17:30
X,7/05/2020 17:31,7/05/2020 18:27
Z,7/05/2020 18:07,7/05/2020 19:03
X,7/05/2020 19:16,7/05/2020 20:12
Y,7/05/2020 19:59,7/05/2020 20:48
Z,7/05/2020 20:03,7/05/2020 21:02
X,7/05/2020 21:22,7/05/2020 22:29
Y,7/05/2020 22:04,7/05/2020 23:00
X,7/05/2020 22:35,7/05/2020 23:31
Y,7/05/2020 23:18,7/05/2020 23:33
Z,7/05/2020 23:41,8/05/2020 0:38
X,7/05/2020 23:47,8/05/2020 0:36
Y,8/05/2020 0:07,8/05/2020 1:03
Z,8/05/2020 1:09,8/05/2020 1:23
Y,8/05/2020 1:14,8/05/2020 2:11
X,8/05/2020 1:46,8/05/2020 2:42
Y,8/05/2020 2:22,8/05/2020 3:11
Z,8/05/2020 2:31,8/05/2020 3:27
Z,8/05/2020 3:38,8/05/2020 4:37
Y,8/05/2020 3:39,8/05/2020 4:28
X,8/05/2020 4:52,8/05/2020 5:41
Y,8/05/2020 4:52,8/05/2020 5:48
Z,8/05/2020 5:01,8/05/2020 5:50
Y,8/05/2020 6:15,8/05/2020 7:12
Z,8/05/2020 6:23,8/05/2020 7:12
X,8/05/2020 6:54,8/05/2020 7:50
Y,8/05/2020 7:23,8/05/2020 8:19
Z,8/05/2020 7:53,8/05/2020 8:41
X,8/05/2020 9:20,8/05/2020 10:19
Z,8/05/2020 10:21,8/05/2020 11:18
X,8/05/2020 10:48,8/05/2020 11:13
Y,8/05/2020 10:59,8/05/2020 11:58
X,8/05/2020 11:35,8/05/2020 12:31
Y,8/05/2020 12:09,8/05/2020 12:58
Z,8/05/2020 12:39,8/05/2020 13:39
X,8/05/2020 12:42,8/05/2020 13:31
Y,8/05/2020 13:19,8/05/2020 13:34
X,8/05/2020 13:47,8/05/2020 14:46
Y,8/05/2020 14:32,8/05/2020 15:21
Z,8/05/2020 14:53,8/05/2020 15:49
X,8/05/2020 15:10,8/05/2020 16:06
Z,8/05/2020 16:14,8/05/2020 17:13
Y,8/05/2020 16:26,8/05/2020 17:22
X,8/05/2020 17:11,8/05/2020 17:33
Y,8/05/2020 17:45,8/05/2020 18:34
Z,8/05/2020 17:51,8/05/2020 18:48
X,8/05/2020 18:24,8/05/2020 19:21
Z,8/05/2020 19:26,8/05/2020 20:15
X,8/05/2020 19:44,8/05/2020 20:43
X,8/05/2020 20:58,8/05/2020 21:54
X,8/05/2020 22:25,8/05/2020 22:46
Y,8/05/2020 22:28,8/05/2020 23:24
Z,8/05/2020 22:45,8/05/2020 23:34
X,8/05/2020 23:14,9/05/2020 0:10
Z,9/05/2020 0:12,9/05/2020 1:09
X,9/05/2020 0:29,9/05/2020 1:25
Y,9/05/2020 2:12,9/05/2020 3:08
X,9/05/2020 2:21,9/05/2020 2:59
Z,9/05/2020 2:38,9/05/2020 3:37
X,9/05/2020 3:33,9/05/2020 4:29
Y,9/05/2020 3:36,9/05/2020 4:35
Z,9/05/2020 3:58,9/05/2020 4:54
X,9/05/2020 5:31,9/05/2020 5:56
Y,9/05/2020 5:36,9/05/2020 6:25
X,9/05/2020 6:07,9/05/2020 7:03
Z,9/05/2020 6:19,9/05/2020 6:34
Y,9/05/2020 6:36,9/05/2020 7:25
Z,9/05/2020 7:16,9/05/2020 8:13
X,9/05/2020 7:37,9/05/2020 8:33
Y,9/05/2020 8:44,9/05/2020 9:32
Z,9/05/2020 8:57,9/05/2020 9:46
Y,9/05/2020 9:49,9/05/2020 10:48
Z,9/05/2020 10:08,9/05/2020 11:05
X,9/05/2020 10:09,9/05/2020 10:34
X,9/05/2020 11:02,9/05/2020 11:58
Y,9/05/2020 11:05,9/05/2020 11:20
Z,9/05/2020 11:25,9/05/2020 12:21
X,9/05/2020 12:28,9/05/2020 13:24
Y,9/05/2020 12:43,9/05/2020 13:40
Z,9/05/2020 12:47,9/05/2020 13:44
Z,9/05/2020 14:03,9/05/2020 15:00
Y,9/05/2020 14:05,9/05/2020 15:01
X,9/05/2020 14:08,9/05/2020 15:08
Z,9/05/2020 15:11,9/05/2020 16:07
Y,9/05/2020 15:21,9/05/2020 16:18
X,9/05/2020 16:10,9/05/2020 16:59
Z,9/05/2020 16:23,9/05/2020 17:20
X,9/05/2020 18:30,9/05/2020 19:26
Z,9/05/2020 18:32,9/05/2020 19:10
Y,9/05/2020 18:37,9/05/2020 18:51
Y,9/05/2020 19:59,9/05/2020 20:55
Z,9/05/2020 20:08,9/05/2020 21:07
X,9/05/2020 20:17,9/05/2020 21:14
Z,9/05/2020 21:42,9/05/2020 22:38
Y,9/05/2020 21:48,9/05/2020 22:27
X,9/05/2020 22:46,9/05/2020 23:01
X,9/05/2020 23:47,10/05/2020 0:44
Y,9/05/2020 23:48,10/05/2020 0:37
Z,10/05/2020 0:36,10/05/2020 0:51
Z,10/05/2020 1:07,10/05/2020 2:03
X,10/05/2020 1:13,10/05/2020 2:09
Y,10/05/2020 1:33,10/05/2020 2:32
Z,10/05/2020 2:22,10/05/2020 3:19
X,10/05/2020 2:48,10/05/2020 3:44
Z,10/05/2020 3:51,10/05/2020 4:50
Y,10/05/2020 3:52,10/05/2020 4:41
X,10/05/2020 3:56,10/05/2020 4:52
Y,10/05/2020 4:59,10/05/2020 5:37
Z,10/05/2020 5:01,10/05/2020 5:58
X,10/05/2020 5:05,10/05/2020 5:20
X,10/05/2020 5:36,10/05/2020 6:32
Y,10/05/2020 5:48,10/05/2020 6:37
Z,10/05/2020 6:15,10/05/2020 7:14
X,10/05/2020 6:53,10/05/2020 7:50
Y,10/05/2020 7:07,10/05/2020 8:03
Z,10/05/2020 7:35,10/05/2020 8:25
Z,10/05/2020 8:46,10/05/2020 9:42
Y,10/05/2020 8:49,10/05/2020 9:45
Y,10/05/2020 10:15,10/05/2020 11:11
X,10/05/2020 10:23,10/05/2020 11:19
Z,10/05/2020 10:29,10/05/2020 11:18
Y,10/05/2020 11:22,10/05/2020 12:11
Z,10/05/2020 11:32,10/05/2020 12:32
X,10/05/2020 11:56,10/05/2020 12:46
Y,10/05/2020 13:29,10/05/2020 14:28
X,10/05/2020 13:51,10/05/2020 14:48
Z,10/05/2020 13:52,10/05/2020 14:51
Y,10/05/2020 15:39,10/05/2020 16:49
Z,10/05/2020 15:47,10/05/2020 16:43
X,10/05/2020 16:31,10/05/2020 17:27
Y,10/05/2020 16:55,10/05/2020 17:44
Z,10/05/2020 17:00,10/05/2020 17:56
X,10/05/2020 18:01,10/05/2020 18:58
Y,10/05/2020 18:10,10/05/2020 19:07
Z,10/05/2020 18:27,10/05/2020 19:24
Z,10/05/2020 20:06,10/05/2020 21:02
Y,10/05/2020 20:07,10/05/2020 20:32
X,10/05/2020 20:13,10/05/2020 21:13
Y,10/05/2020 21:17,10/05/2020 22:16
Z,10/05/2020 21:29,10/05/2020 22:28
X,10/05/2020 22:16,10/05/2020 23:12
Y,10/05/2020 22:31,10/05/2020 23:27
Y,10/05/2020 23:52,11/05/2020 0:49
Z,10/05/2020 23:55,11/05/2020 0:54
X,11/05/2020 0:04,11/05/2020 1:00
Z,11/05/2020 1:05,11/05/2020 2:02
Y,11/05/2020 1:34,11/05/2020 2:30
X,11/05/2020 1:44,11/05/2020 2:40
Z,11/05/2020 2:22,11/05/2020 3:18
Y,11/05/2020 3:04,11/05/2020 4:01
X,11/05/2020 3:27,11/05/2020 4:23
Z,11/05/2020 3:39,11/05/2020 4:35
Y,11/05/2020 4:24,11/05/2020 5:21
Z,11/05/2020 5:02,11/05/2020 5:59
X,11/05/2020 5:42,11/05/2020 6:38
Y,11/05/2020 5:49,11/05/2020 6:28
Z,11/05/2020 6:11,11/05/2020 7:01
Y,11/05/2020 6:43,11/05/2020 7:39
X,11/05/2020 6:55,11/05/2020 7:52
Z,11/05/2020 7:39,11/05/2020 8:35
X,11/05/2020 8:26,11/05/2020 9:25
Y,11/05/2020 8:35,11/05/2020 9:32
Z,11/05/2020 9:01,11/05/2020 9:57
X,11/05/2020 10:01,11/05/2020 10:58
Z,11/05/2020 10:15,11/05/2020 11:12
Y,11/05/2020 10:20,11/05/2020 10:45
X,11/05/2020 11:28,11/05/2020 12:24
Z,11/05/2020 12:02,11/05/2020 12:16
Y,11/05/2020 12:17,11/05/2020 13:16
Z,11/05/2020 12:33,11/05/2020 13:29
X,11/05/2020 13:37,11/05/2020 14:34
Z,11/05/2020 13:40,11/05/2020 14:39
Y,11/05/2020 14:24,11/05/2020 15:20
X,11/05/2020 14:45,11/05/2020 15:42
Z,11/05/2020 15:20,11/05/2020 16:16
Y,11/05/2020 15:31,11/05/2020 16:27
X,11/05/2020 15:58,11/05/2020 16:54
Z,11/05/2020 16:28,11/05/2020 17:24
Y,11/05/2020 17:08,11/05/2020 17:33
X,11/05/2020 17:23,11/05/2020 18:19
Z,11/05/2020 18:22,11/05/2020 19:18
Y,11/05/2020 18:51,11/05/2020 19:50
X,11/05/2020 19:27,11/05/2020 20:26
Y,11/05/2020 20:13,11/05/2020 20:28
Z,11/05/2020 20:13,11/05/2020 21:10
Y,11/05/2020 20:44,11/05/2020 21:40
X,11/05/2020 20:57,11/05/2020 21:53
Z,11/05/2020 21:37,11/05/2020 22:33
Y,11/05/2020 22:16,11/05/2020 23:15
Z,11/05/2020 22:49,11/05/2020 23:46
X,11/05/2020 22:58,11/05/2020 23:54
Z,12/05/2020 0:04,12/05/2020 1:03
Y,12/05/2020 0:10,12/05/2020 1:07
X,12/05/2020 1:06,12/05/2020 2:22
Z,12/05/2020 1:14,12/05/2020 2:10
Y,12/05/2020 1:23,12/05/2020 1:44
Y,12/05/2020 1:55,12/05/2020 2:51
X,12/05/2020 2:31,12/05/2020 3:30
Z,12/05/2020 2:34,12/05/2020 3:33
Y,12/05/2020 3:02,12/05/2020 3:59
X,12/05/2020 3:59,12/05/2020 4:55
Z,12/05/2020 4:10,12/05/2020 6:06
Y,12/05/2020 4:46,12/05/2020 5:07
X,12/05/2020 5:12,12/05/2020 7:04
Y,12/05/2020 5:18,12/05/2020 6:14
Z,12/05/2020 6:11,12/05/2020 7:07
Y,12/05/2020 6:26,12/05/2020 6:40
Y,12/05/2020 6:57,12/05/2020 7:53
X,12/05/2020 7:13,12/05/2020 8:09
Z,12/05/2020 7:18,12/05/2020 8:15
Y,12/05/2020 8:21,12/05/2020 9:17
X,12/05/2020 8:41,12/05/2020 9:37
Z,12/05/2020 8:55,12/05/2020 9:51
Y,12/05/2020 9:56,12/05/2020 11:14
X,12/05/2020 11:27,12/05/2020 12:26
Y,12/05/2020 11:32,12/05/2020 12:29
Z,12/05/2020 11:59,12/05/2020 12:48
X,12/05/2020 12:37,12/05/2020 13:34
Z,12/05/2020 13:07,12/05/2020 14:06
Y,12/05/2020 13:08,12/05/2020 13:23
Z,12/05/2020 14:41,12/05/2020 15:37
Z,12/05/2020 15:49,12/05/2020 17:04
X,12/05/2020 16:23,12/05/2020 17:19
Y,12/05/2020 16:30,12/05/2020 17:26
Z,12/05/2020 17:48,12/05/2020 18:03
Y,12/05/2020 17:54,12/05/2020 18:53
X,12/05/2020 18:18,12/05/2020 18:32
Z,12/05/2020 18:26,12/05/2020 19:22
Y,12/05/2020 19:20,12/05/2020 20:17
Y,12/05/2020 20:29,12/05/2020 21:25
Z,12/05/2020 20:42,12/05/2020 21:38
Y,12/05/2020 21:55,12/05/2020 22:52
Z,12/05/2020 22:15,12/05/2020 23:14
X,12/05/2020 23:04,12/05/2020 23:53
Y,12/05/2020 23:19,13/05/2020 0:09
Z,12/05/2020 23:31,13/05/2020 0:27
Y,13/05/2020 0:24,13/05/2020 1:21
X,13/05/2020 0:40,13/05/2020 0:55
Z,13/05/2020 1:58,13/05/2020 2:47
Y,13/05/2020 2:04,13/05/2020 3:03
X,13/05/2020 3:09,13/05/2020 3:48
Z,13/05/2020 3:37,13/05/2020 4:25
Y,13/05/2020 3:49,13/05/2020 4:04
X,13/05/2020 3:59,13/05/2020 4:14
Z,13/05/2020 4:54,13/05/2020 5:50
X,13/05/2020 5:04,13/05/2020 6:34
Y,13/05/2020 5:11,13/05/2020 6:10
X,13/05/2020 6:42,13/05/2020 7:07
Y,13/05/2020 8:20,13/05/2020 9:16
Z,13/05/2020 9:35,13/05/2020 10:31
X,13/05/2020 9:43,13/05/2020 10:39
Z,13/05/2020 12:12,13/05/2020 13:08
X,13/05/2020 12:45,13/05/2020 13:44
Y,13/05/2020 13:53,13/05/2020 14:50
X,13/05/2020 14:10,13/05/2020 15:06
Z,13/05/2020 15:08,13/05/2020 16:07
Y,13/05/2020 15:14,13/05/2020 15:29
X,13/05/2020 15:45,13/05/2020 16:41
Y,13/05/2020 16:16,13/05/2020 17:12
X,13/05/2020 17:43,13/05/2020 18:42
Y,13/05/2020 18:16,13/05/2020 18:31
X,13/05/2020 19:13,13/05/2020 19:35
X,13/05/2020 20:02,13/05/2020 20:17
X,13/05/2020 21:18,13/05/2020 21:43
Y,13/05/2020 22:23,13/05/2020 22:38
X,13/05/2020 22:51,13/05/2020 23:06
Y,13/05/2020 22:54,13/05/2020 23:53
Z,13/05/2020 23:05,14/05/2020 0:02
X,13/05/2020 23:50,14/05/2020 0:49
Y,14/05/2020 0:22,14/05/2020 1:18
Z,14/05/2020 0:22,14/05/2020 1:18
Z,14/05/2020 1:35,14/05/2020 2:31
X,14/05/2020 1:52,14/05/2020 2:49
Y,14/05/2020 1:54,14/05/2020 2:09
Z,14/05/2020 3:30,14/05/2020 4:09
X,14/05/2020 3:37,14/05/2020 4:15
Y,14/05/2020 4:14,14/05/2020 5:10
Z,14/05/2020 4:35,14/05/2020 5:32
X,14/05/2020 5:44,14/05/2020 5:58
Z,14/05/2020 5:46,14/05/2020 6:42
X,14/05/2020 6:24,14/05/2020 6:46
Y,14/05/2020 6:35,14/05/2020 7:24
X,14/05/2020 7:37,14/05/2020 8:36
Y,14/05/2020 8:40,14/05/2020 9:37
X,14/05/2020 8:52,14/05/2020 9:30
X,14/05/2020 9:42,14/05/2020 9:56
Y,14/05/2020 9:48,14/05/2020 10:03
Z,14/05/2020 9:49,14/05/2020 10:45
Y,14/05/2020 10:24,14/05/2020 11:21
Z,14/05/2020 12:04,14/05/2020 13:01
X,14/05/2020 12:09,14/05/2020 13:58
Z,14/05/2020 13:24,14/05/2020 14:21
Y,14/05/2020 13:25,14/05/2020 14:24
X,14/05/2020 14:00,14/05/2020 14:25
Z,14/05/2020 14:37,14/05/2020 15:33
Y,14/05/2020 14:48,14/05/2020 15:44
X,14/05/2020 15:05,14/05/2020 16:01
Z,14/05/2020 15:56,14/05/2020 16:53
Y,14/05/2020 16:01,14/05/2020 17:00
X,14/05/2020 16:17,14/05/2020 16:38
X,14/05/2020 17:10,14/05/2020 18:00
Y,14/05/2020 17:27,14/05/2020 18:05
Y,14/05/2020 18:37,14/05/2020 19:33
X,14/05/2020 18:55,14/05/2020 19:51
Z,14/05/2020 19:22,14/05/2020 20:10
Y,14/05/2020 19:44,14/05/2020 19:59
Z,14/05/2020 20:22,14/05/2020 21:18
X,14/05/2020 21:36,14/05/2020 22:32
Z,14/05/2020 21:56,14/05/2020 22:53
Y,14/05/2020 22:38,15/05/2020 0:15
X,14/05/2020 22:57,14/05/2020 23:47
Z,14/05/2020 23:12,15/05/2020 0:08
X,14/05/2020 23:58,15/05/2020 0:54
Z,15/05/2020 0:57,15/05/2020 1:46
Y,15/05/2020 1:21,15/05/2020 2:10
Z,15/05/2020 2:53,15/05/2020 3:18
X,15/05/2020 3:05,15/05/2020 4:01
Y,15/05/2020 3:34,15/05/2020 4:31
Z,15/05/2020 4:42,15/05/2020 5:31
Y,15/05/2020 4:50,15/05/2020 5:47
Z,15/05/2020 5:42,15/05/2020 6:38
Y,15/05/2020 6:06,15/05/2020 6:20
X,15/05/2020 6:09,15/05/2020 7:05
Y,15/05/2020 6:57,15/05/2020 7:22
Z,15/05/2020 7:07,15/05/2020 8:03
Y,15/05/2020 7:33,15/05/2020 8:30
Z,15/05/2020 8:14,15/05/2020 9:03
X,15/05/2020 8:22,15/05/2020 9:21
Y,15/05/2020 8:44,15/05/2020 9:40
Z,15/05/2020 9:19,15/05/2020 9:40
Z,15/05/2020 10:36,15/05/2020 11:32
Y,15/05/2020 10:55,15/05/2020 11:09
X,15/05/2020 11:32,15/05/2020 12:42
Y,15/05/2020 12:14,15/05/2020 13:11
Z,15/05/2020 12:45,15/05/2020 13:07
X,15/05/2020 12:58,15/05/2020 13:57
Z,15/05/2020 13:35,15/05/2020 13:56
Z,15/05/2020 14:47,15/05/2020 15:43
Y,15/05/2020 15:02,15/05/2020 15:41
X,15/05/2020 15:14,15/05/2020 16:03
Z,15/05/2020 15:59,15/05/2020 16:56
Y,15/05/2020 16:04,15/05/2020 17:03
X,15/05/2020 16:14,15/05/2020 17:14
Z,15/05/2020 17:12,15/05/2020 17:33
