check_in,check_out,adults,children,reserved_room_type,assigned_room_type
2016-09-19 15:54:00,2016-10-04 08:41:00,1,0,A,A
2016-07-29 17:04:00,2016-08-07 07:38:00,2,0,E,E
2016-09-03 14:11:00,2016-09-07 09:00:00,2,0,G,G
2016-02-06 15:30:00,2016-02-09 09:27:00,2,1,A,C
2016-04-20 15:05:00,2016-04-22 08:29:00,1,0,E,E
2016-11-15 17:32:00,2016-11-16 06:32:00,1,0,A,A
2016-02-18 16:55:00,2016-02-19 07:59:00,1,0,A,A
2016-12-15 16:42:00,2016-12-16 09:42:00,1,0,A,A
2016-07-09 16:55:00,2016-07-18 07:04:00,1,0,A,A
2016-11-09 16:39:00,2016-11-10 08:10:00,1,0,A,G
2016-01-19 16:51:00,2016-01-20 09:36:00,1,0,A,E
2016-06-20 15:34:00,2016-06-22 09:02:00,1,0,A,D
2016-11-09 14:58:00,2016-11-10 09:56:00,1,0,A,H
2016-02-02 15:24:00,2016-02-04 09:05:00,1,0,A,D
2016-01-14 15:23:00,2016-01-15 07:49:00,1,0,A,D
2016-06-13 17:16:00,2016-06-20 08:32:00,2,0,E,E
2015-12-30 17:29:00,2016-01-03 08:06:00,2,0,E,E
2016-04-22 17:48:00,2016-04-27 08:12:00,2,0,E,E
2016-02-17 14:52:00,2016-02-18 08:28:00,1,0,A,E
2016-04-27 15:11:00,2016-04-28 07:40:00,1,0,A,C
2016-02-03 16:02:00,2016-02-05 08:51:00,1,0,A,D
2016-03-22 19:12:00,2016-03-23 08:22:00,1,0,A,A
2016-06-16 15:13:00,2016-06-17 07:54:00,1,0,A,C
2016-04-28 14:58:00,2016-04-29 09:57:00,1,0,A,A
2016-11-15 18:26:00,2016-11-16 08:59:00,1,0,A,A
2016-09-24 14:27:00,2016-09-26 09:51:00,2,0,G,G
2016-10-24 15:48:00,2016-10-28 10:05:00,1,0,A,A
2016-11-02 15:55:00,2016-11-04 08:56:00,1,0,A,A
2016-01-23 15:21:00,2016-01-24 08:30:00,2,0,A,E
2016-03-28 14:32:00,2016-03-30 09:29:00,2,2,G,G
2016-08-27 17:13:00,2016-09-01 08:57:00,3,0,A,A
2016-01-14 16:30:00,2016-01-15 09:47:00,1,0,A,E
2015-12-23 17:13:00,2016-01-05 08:57:00,1,0,E,E
2016-06-25 15:38:00,2016-07-05 10:04:00,1,0,A,A
2016-12-23 17:03:00,2017-01-03 08:02:00,1,0,E,E
2016-01-06 14:22:00,2016-01-08 09:48:00,1,0,A,E
2016-02-03 14:19:00,2016-02-05 08:55:00,1,0,A,E
2016-02-17 18:22:00,2016-02-18 08:42:00,1,0,A,E
2016-03-10 20:16:00,2016-03-11 08:23:00,1,0,A,E
2016-04-05 15:19:00,2016-04-07 09:16:00,1,0,A,E
2016-04-20 14:00:00,2016-04-21 09:56:00,1,0,A,E
2016-05-11 18:02:00,2016-05-12 08:52:00,1,0,A,E
2016-06-15 16:03:00,2016-06-16 08:54:00,1,0,A,C
2016-07-06 14:26:00,2016-07-07 07:37:00,1,0,A,F
2016-07-07 18:20:00,2016-07-08 09:06:00,1,0,A,D
2016-07-19 17:16:00,2016-07-21 09:12:00,1,0,A,G
2016-09-28 18:09:00,2016-09-29 07:25:00,1,0,A,A
2016-11-09 15:24:00,2016-11-10 09:25:00,1,0,A,C
2016-12-14 16:57:00,2016-12-16 09:55:00,1,0,A,D
2016-09-21 14:52:00,2016-10-01 08:00:00,1,0,E,E
2016-04-14 16:39:00,2016-04-15 08:28:00,1,0,D,E
2016-09-29 19:32:00,2016-09-30 08:49:00,1,0,A,I
2016-07-05 14:49:00,2016-09-12 09:19:00,1,0,E,E
2016-02-02 14:33:00,2016-02-04 07:46:00,1,0,A,D
2016-04-26 19:14:00,2016-04-28 09:12:00,1,0,A,A
2016-05-30 15:32:00,2016-06-01 09:53:00,1,0,A,A
2016-10-18 16:21:00,2016-10-20 08:10:00,1,0,A,F
2016-02-02 17:56:00,2016-02-04 08:16:00,1,0,A,D
2016-10-31 15:03:00,2016-11-03 08:35:00,2,0,E,I
2016-11-03 14:53:00,2016-11-10 08:40:00,2,0,D,D
2016-01-27 15:30:00,2016-01-28 07:34:00,1,0,A,E
2016-01-18 18:58:00,2016-01-22 06:26:00,1,0,A,A
2016-05-29 20:57:00,2016-06-01 07:35:00,1,0,A,A
2016-10-24 16:53:00,2016-10-26 09:12:00,1,0,A,A
2016-12-14 17:55:00,2016-12-15 09:34:00,2,0,A,D
2016-03-16 15:42:00,2016-03-18 09:59:00,1,0,A,D
2016-10-18 17:51:00,2016-10-19 06:32:00,1,0,A,D
2016-06-12 15:48:00,2016-06-14 10:16:00,2,0,A,A
2016-01-13 14:08:00,2016-01-14 06:58:00,1,0,A,D
2016-07-02 15:51:00,2016-07-09 08:40:00,2,0,A,A
2016-08-27 15:07:00,2016-09-07 09:36:00,2,0,F,F
2016-07-10 14:09:00,2016-07-25 07:54:00,2,0,A,I
2016-12-16 20:04:00,2016-12-17 09:14:00,1,0,A,A
2016-01-01 15:22:00,2016-01-03 08:27:00,2,0,A,D
2016-11-27 18:23:00,2016-11-30 09:59:00,2,0,A,D
2016-03-15 16:14:00,2016-03-17 09:14:00,1,0,A,D
2016-10-21 14:16:00,2016-10-22 09:46:00,2,0,A,A
2016-10-25 15:46:00,2016-10-26 07:55:00,1,0,A,A
2016-08-13 17:19:00,2016-08-21 11:20:00,2,0,E,E
2016-07-15 15:42:00,2016-07-17 08:25:00,2,0,E,E
2016-08-05 14:43:00,2016-08-07 10:11:00,2,0,E,E
2016-03-28 17:03:00,2016-04-02 09:29:00,2,1,E,E
2016-08-24 15:23:00,2016-08-31 08:59:00,2,1,E,E
2016-09-10 15:03:00,2016-09-17 07:44:00,2,0,A,C
2016-01-14 17:46:00,2016-01-15 10:07:00,1,0,A,E
2016-02-10 15:04:00,2016-02-11 08:39:00,1,0,A,E
2016-09-15 19:03:00,2016-09-29 09:59:00,2,0,A,D
2016-09-12 15:50:00,2016-09-16 10:13:00,2,0,G,G
2016-09-26 15:56:00,2016-09-29 08:53:00,2,0,G,G
2016-09-23 16:07:00,2016-09-26 07:34:00,2,0,D,D
2016-04-25 14:12:00,2016-05-03 07:41:00,2,0,E,E
2016-09-17 16:23:00,2016-09-26 08:07:00,1,0,E,E
2016-09-29 14:14:00,2016-09-30 09:55:00,2,0,A,A
2016-11-11 20:59:00,2016-11-13 08:44:00,3,0,A,A
2016-03-22 14:46:00,2016-03-24 08:57:00,1,0,A,A
2016-12-28 14:12:00,2017-01-05 09:51:00,2,0,E,E
2016-10-17 16:11:00,2016-10-20 09:08:00,1,0,A,A
2016-04-27 14:44:00,2016-04-28 09:42:00,1,0,A,A
2016-02-24 14:27:00,2016-02-27 07:03:00,1,0,A,A
2016-02-29 15:30:00,2016-03-02 09:32:00,2,0,A,D
2016-02-06 15:54:00,2016-02-08 09:49:00,2,0,A,C
2016-09-14 17:38:00,2016-09-19 06:40:00,1,0,A,F
2016-03-15 16:03:00,2016-03-16 09:23:00,2,0,A,A
2016-11-28 14:14:00,2016-11-30 09:37:00,1,0,A,D
2016-02-24 15:28:00,2016-02-25 09:36:00,1,0,A,A
2016-04-19 18:42:00,2016-04-21 07:54:00,1,0,A,A
2016-06-12 17:44:00,2016-06-14 09:19:00,1,0,A,A
2016-04-18 15:37:00,2016-04-20 07:07:00,1,0,A,D
2016-04-29 14:53:00,2016-05-01 10:47:00,2,0,E,E
2016-07-30 18:55:00,2016-08-02 07:50:00,2,0,D,F
2016-09-30 18:22:00,2016-10-02 09:19:00,2,0,F,F
2016-12-06 15:57:00,2016-12-07 08:13:00,1,0,A,D
2016-03-30 14:49:00,2016-03-31 09:46:00,1,0,A,D
2016-06-02 16:59:00,2016-06-03 09:20:00,1,0,A,A
2016-12-14 19:11:00,2016-12-15 09:39:00,1,0,A,D
2016-05-16 17:01:00,2016-05-18 07:30:00,1,0,A,I
2016-11-22 14:00:00,2016-11-24 08:40:00,1,0,A,D
2016-07-17 16:05:00,2016-07-31 05:42:00,2,0,E,E
2016-01-19 14:10:00,2016-01-20 09:48:00,1,0,A,D
2016-02-16 14:41:00,2016-02-17 08:58:00,1,0,A,D
2016-03-15 16:50:00,2016-03-16 08:57:00,1,0,A,A
2016-04-06 15:14:00,2016-04-07 07:36:00,1,0,A,A
2016-11-15 15:27:00,2016-11-16 08:57:00,1,0,A,D
2016-12-13 14:08:00,2016-12-14 07:22:00,1,0,A,D
2016-01-11 16:21:00,2016-01-12 09:52:00,1,0,A,A
2016-12-02 15:40:00,2016-12-03 08:58:00,2,0,A,E
2016-08-11 15:53:00,2016-08-24 08:33:00,2,0,A,A
2016-09-05 18:28:00,2016-09-15 09:16:00,2,0,D,D
2016-08-29 20:21:00,2016-09-09 07:02:00,2,0,D,D
2016-04-03 14:12:00,2016-04-09 09:34:00,2,0,A,E
2016-10-09 15:00:00,2016-10-14 08:49:00,2,0,E,E
2016-01-20 16:21:00,2016-01-21 08:12:00,1,0,A,E
2016-01-06 15:28:00,2016-01-07 09:08:00,1,0,A,E
2016-01-20 16:06:00,2016-01-21 10:44:00,1,0,A,D
2016-05-10 14:26:00,2016-05-11 08:46:00,1,0,A,C
2016-01-14 14:27:00,2016-01-15 07:56:00,1,0,A,D
2016-03-02 17:20:00,2016-03-04 08:41:00,1,0,A,D
2016-01-25 17:26:00,2016-01-26 09:56:00,1,0,A,D
2016-03-29 15:31:00,2016-03-30 09:08:00,2,0,A,A
2016-01-05 16:15:00,2016-01-07 08:34:00,1,0,A,D
2016-01-27 14:54:00,2016-01-28 08:32:00,1,0,A,D
2016-03-15 15:01:00,2016-03-16 08:05:00,1,0,A,D
2016-07-08 18:14:00,2016-07-15 09:22:00,2,0,F,E
2016-11-29 14:24:00,2016-11-30 09:32:00,1,0,A,D
2016-03-15 14:36:00,2016-03-16 08:17:00,1,0,A,A
2016-02-02 15:32:00,2016-02-04 08:37:00,1,0,A,D
2016-12-05 15:47:00,2016-12-06 06:11:00,1,0,A,D
2016-04-06 17:43:00,2016-04-08 07:44:00,1,0,A,D
2015-12-27 16:58:00,2016-01-09 06:10:00,1,0,E,E
2016-02-27 16:48:00,2016-03-06 09:10:00,1,0,A,E
2016-05-05 16:15:00,2016-05-06 09:47:00,1,0,A,A
2016-02-24 15:41:00,2016-02-25 08:34:00,1,0,A,D
2016-01-15 16:24:00,2016-01-16 09:54:00,1,0,A,D
2016-01-28 16:16:00,2016-01-29 07:49:00,1,0,A,D
2016-02-22 15:43:00,2016-02-25 09:35:00,1,0,A,D
2016-03-22 16:38:00,2016-03-23 08:33:00,1,0,A,A
2016-04-15 17:22:00,2016-04-16 08:33:00,1,0,A,A
2016-05-31 14:35:00,2016-06-01 08:17:00,1,0,A,A
2016-01-20 18:41:00,2016-01-22 06:59:00,1,0,A,D
2016-02-18 16:45:00,2016-02-19 09:17:00,2,0,A,D
2016-05-04 17:14:00,2016-05-05 08:52:00,1,0,A,A
2016-06-02 16:27:00,2016-06-03 10:30:00,1,0,A,D
2016-03-31 15:11:00,2016-04-01 09:33:00,1,0,A,E
2016-08-12 19:03:00,2016-08-17 09:34:00,2,0,D,D
2016-07-25 17:56:00,2016-08-01 09:52:00,2,0,A,A
2016-09-23 16:51:00,2016-09-27 07:41:00,2,0,F,F
2016-03-09 15:21:00,2016-03-14 09:29:00,2,0,D,D
2016-03-20 17:22:00,2016-03-23 09:01:00,1,0,A,E
2016-05-22 14:18:00,2016-05-25 09:06:00,1,0,A,A
2016-09-25 15:05:00,2016-09-27 09:32:00,1,0,A,A
2016-11-14 15:11:00,2016-11-16 06:43:00,1,0,A,D
2016-12-05 14:49:00,2016-12-06 09:08:00,2,0,E,E
2016-12-19 17:50:00,2016-12-20 07:44:00,1,0,E,E
2016-08-16 15:06:00,2016-08-30 10:22:00,2,1,E,E
2016-09-16 17:57:00,2016-09-19 07:48:00,2,0,G,G
2016-06-09 14:45:00,2016-06-10 07:14:00,2,0,A,A
2016-06-12 14:41:00,2016-06-19 08:13:00,2,0,F,A
2016-10-02 15:44:00,2016-10-05 09:02:00,2,0,A,A
2016-06-20 17:44:00,2016-06-22 09:59:00,1,0,A,D
2016-02-22 15:40:00,2016-02-25 08:40:00,1,0,A,D
2016-10-10 15:09:00,2016-10-12 07:09:00,2,0,A,A
2016-12-10 18:03:00,2016-12-12 09:26:00,2,1,D,D
2016-02-02 19:35:00,2016-02-03 08:40:00,1,0,A,D
2016-02-18 17:01:00,2016-02-19 09:46:00,1,0,A,A
2016-03-09 15:10:00,2016-03-11 07:55:00,1,0,A,D
2016-06-28 15:41:00,2016-06-29 09:10:00,1,0,A,H
2016-10-28 18:56:00,2016-10-30 08:33:00,2,0,A,A
2016-02-02 15:49:00,2016-02-04 09:46:00,1,0,A,D
2016-04-04 17:09:00,2016-04-05 08:44:00,1,0,A,D
2016-06-21 14:44:00,2016-06-23 08:30:00,1,0,A,A
2016-10-18 14:25:00,2016-10-20 09:14:00,1,0,A,D
2016-12-12 17:33:00,2016-12-15 09:09:00,1,0,A,A
2016-10-27 17:56:00,2016-11-01 08:49:00,2,0,A,A
2016-12-12 15:03:00,2016-12-13 09:31:00,1,0,A,A
2016-03-14 15:12:00,2016-03-16 08:06:00,1,0,A,A
2016-03-29 14:06:00,2016-04-02 09:58:00,2,0,D,D
2016-12-08 16:56:00,2016-12-10 07:43:00,1,0,A,D
2016-11-01 18:16:00,2016-11-07 07:30:00,1,0,A,A
2016-12-30 14:24:00,2017-01-01 07:30:00,2,0,A,A
2016-10-29 14:26:00,2016-10-30 07:33:00,2,0,A,A
2016-03-28 19:18:00,2016-03-29 08:06:00,2,0,A,D
2016-09-20 17:22:00,2016-09-21 09:32:00,2,0,A,C
2016-02-01 15:13:00,2016-02-02 08:41:00,1,0,A,D
2016-01-14 14:20:00,2016-01-15 09:38:00,1,0,A,D
2016-01-28 15:09:00,2016-01-29 08:55:00,1,0,A,D
2016-02-25 20:19:00,2016-02-26 09:32:00,1,0,A,D
2016-02-03 15:25:00,2016-02-04 10:19:00,1,0,A,D
2016-03-02 16:00:00,2016-03-03 09:26:00,1,0,A,A
2016-04-11 15:48:00,2016-04-15 09:35:00,1,0,A,A
2016-02-06 17:44:00,2016-02-09 08:46:00,2,1,D,F
2016-05-02 15:27:00,2016-05-04 09:40:00,1,0,D,D
2016-10-25 14:22:00,2016-10-26 09:43:00,1,0,A,A
2016-02-08 17:06:00,2016-02-09 09:34:00,2,0,E,E
2016-10-17 15:56:00,2016-10-18 09:32:00,1,0,A,A
2016-03-02 16:52:00,2016-03-03 09:45:00,2,0,A,D
2016-04-24 14:52:00,2016-04-25 09:53:00,2,0,A,A
2016-05-17 14:47:00,2016-05-18 08:15:00,2,0,D,D
2016-06-30 17:01:00,2016-07-01 08:29:00,2,0,A,E
2016-07-26 17:49:00,2016-07-27 07:26:00,1,0,A,F
2016-11-04 19:22:00,2016-11-05 08:12:00,1,0,A,D
2016-05-04 16:04:00,2016-05-05 09:59:00,1,0,A,A
2016-01-13 14:38:00,2016-01-14 08:43:00,1,0,A,D
2016-07-18 14:08:00,2016-07-25 08:52:00,2,0,E,E
2016-08-31 15:00:00,2016-09-01 09:09:00,1,0,A,A
2016-10-29 15:14:00,2016-10-30 09:54:00,2,0,A,A
2016-08-28 15:37:00,2016-08-31 08:42:00,2,1,A,A
2016-09-03 15:21:00,2016-09-11 08:31:00,2,0,E,E
2016-09-10 16:23:00,2016-09-17 09:41:00,2,0,D,E
2016-10-05 16:04:00,2016-10-09 09:10:00,2,0,D,D
2016-09-17 14:38:00,2016-10-08 09:37:00,2,0,D,D
2016-10-03 15:35:00,2016-10-05 09:06:00,2,0,A,A
2016-06-01 14:04:00,2016-06-02 07:39:00,1,0,A,A
2016-06-14 14:51:00,2016-06-15 09:40:00,1,0,A,C
2016-08-24 17:26:00,2016-08-25 09:44:00,1,0,A,A
2016-01-12 14:51:00,2016-01-13 11:43:00,1,0,G,G
2016-02-17 14:04:00,2016-02-18 09:02:00,1,0,A,D
2016-06-15 17:06:00,2016-06-16 09:50:00,1,0,A,C
2016-01-26 19:03:00,2016-01-27 06:45:00,1,0,A,D
2016-01-28 19:40:00,2016-01-30 08:44:00,1,0,A,D
2016-04-06 18:03:00,2016-04-07 09:39:00,1,0,A,D
2016-03-17 18:12:00,2016-03-18 08:58:00,2,0,A,A
2016-01-26 16:14:00,2016-01-28 08:19:00,1,0,A,D
2016-12-05 15:38:00,2016-12-09 08:06:00,2,0,A,I
2016-02-02 14:51:00,2016-02-03 08:20:00,1,0,A,D
2016-03-14 22:05:00,2016-03-15 07:41:00,2,0,A,D
2016-12-22 14:18:00,2016-12-23 07:57:00,1,0,A,A
2016-03-10 16:41:00,2016-03-11 08:23:00,1,0,A,A
2016-10-18 16:17:00,2016-10-20 07:45:00,1,0,A,A
2016-01-04 19:47:00,2016-01-08 09:44:00,1,0,A,D
2016-02-01 15:14:00,2016-02-04 10:05:00,1,0,A,D
2016-02-29 17:27:00,2016-03-04 09:54:00,1,0,A,A
2016-04-11 14:18:00,2016-04-15 07:43:00,1,0,A,A
2016-05-09 14:51:00,2016-05-13 07:27:00,1,0,A,C
2016-03-16 15:41:00,2016-03-19 06:37:00,2,0,D,I
2016-03-19 21:20:00,2016-03-23 08:29:00,2,0,D,D
2016-12-02 14:08:00,2016-12-03 06:16:00,2,0,A,E
2016-02-03 15:13:00,2016-02-04 09:43:00,1,0,A,D
2016-01-27 19:49:00,2016-01-28 08:30:00,1,0,A,D
2016-02-03 14:25:00,2016-02-04 08:22:00,2,0,A,D
2016-02-17 15:30:00,2016-02-18 09:42:00,2,0,A,A
2016-03-14 17:31:00,2016-03-16 07:49:00,1,0,A,A
2016-10-31 20:13:00,2016-11-01 09:42:00,2,0,E,E
2016-12-14 17:55:00,2016-12-15 08:03:00,1,0,A,A
2016-03-07 15:46:00,2016-03-09 09:51:00,1,0,A,D
2016-05-19 16:49:00,2016-05-20 06:03:00,1,0,A,E
2016-01-13 16:30:00,2016-01-14 08:41:00,1,0,A,D
2016-02-23 15:17:00,2016-02-25 08:04:00,1,0,A,D
2016-03-22 17:50:00,2016-03-24 07:16:00,1,0,A,A
2016-04-27 15:57:00,2016-04-28 10:15:00,1,0,A,D
2016-09-14 15:19:00,2016-09-15 07:39:00,1,0,A,A
2016-11-16 14:57:00,2016-11-17 09:47:00,1,0,A,A
2016-01-27 15:29:00,2016-01-28 08:54:00,1,0,A,D
2016-02-22 16:01:00,2016-02-23 07:51:00,1,0,A,D
2016-10-26 15:37:00,2016-10-27 09:55:00,1,0,C,E
2016-12-21 14:24:00,2016-12-22 08:34:00,1,0,A,A
2016-02-15 19:42:00,2016-02-16 09:29:00,1,0,A,D
2016-01-19 14:18:00,2016-01-20 08:15:00,1,0,A,I
2016-02-25 16:08:00,2016-02-26 07:55:00,1,0,A,I
2016-03-10 14:32:00,2016-03-11 08:57:00,2,0,A,E
2016-03-14 15:03:00,2016-03-15 10:43:00,1,0,A,D
2016-05-16 18:06:00,2016-05-17 09:57:00,1,0,A,D
2016-10-17 17:24:00,2016-10-18 09:41:00,1,0,A,A
2016-01-12 17:45:00,2016-01-14 07:41:00,2,0,A,A
2016-03-02 16:30:00,2016-03-03 07:30:00,1,0,A,D
2016-01-20 16:44:00,2016-01-21 09:27:00,2,0,E,E
2016-02-11 14:27:00,2016-02-12 09:51:00,2,0,A,E
2016-02-25 14:38:00,2016-02-26 08:48:00,2,0,A,A
2016-03-30 15:33:00,2016-04-01 08:34:00,2,0,F,F
2016-03-04 16:14:00,2016-03-06 08:54:00,1,0,A,A
2016-04-07 18:52:00,2016-04-10 08:34:00,2,1,D,D
2016-03-31 14:40:00,2016-04-01 06:56:00,1,0,A,E
2016-12-15 14:15:00,2016-12-16 08:22:00,1,0,A,D
2016-03-18 19:44:00,2016-03-19 09:50:00,2,0,A,D
2016-02-09 16:27:00,2016-02-12 08:37:00,1,0,A,D
2016-09-08 16:03:00,2016-09-10 09:05:00,2,0,A,A
2016-04-11 16:40:00,2016-04-12 08:15:00,1,0,A,A
2016-11-08 16:49:00,2016-11-09 05:52:00,1,0,A,G
2016-11-16 18:18:00,2016-11-17 06:40:00,1,0,A,D
2016-04-04 15:48:00,2016-04-07 09:30:00,1,0,A,D
2016-11-28 15:53:00,2016-11-30 09:23:00,1,0,A,D
2016-01-19 15:58:00,2016-01-20 09:48:00,1,0,A,D
2016-12-17 14:47:00,2016-12-19 09:11:00,2,0,A,E
2016-12-31 17:36:00,2017-01-02 08:49:00,2,0,D,D
2016-03-24 16:01:00,2016-03-28 08:50:00,2,0,D,D
2016-12-30 15:54:00,2017-01-02 08:48:00,2,0,G,G
2016-04-27 14:19:00,2016-04-30 07:21:00,1,0,A,F
2016-11-19 15:42:00,2016-11-20 10:28:00,2,0,A,E
2016-12-11 15:19:00,2016-12-12 09:40:00,2,0,A,D
2016-05-21 16:35:00,2016-05-27 06:16:00,2,0,D,D
2016-03-18 15:50:00,2016-03-19 09:08:00,2,0,A,F
2016-11-09 14:39:00,2016-11-11 09:35:00,1,0,A,A
2016-02-09 15:02:00,2016-02-11 09:25:00,2,0,A,D
2016-02-11 15:06:00,2016-02-12 09:57:00,2,0,A,D
2016-05-09 14:05:00,2016-05-13 10:07:00,1,0,A,A
2016-10-02 14:09:00,2016-10-06 08:10:00,2,0,D,D
2016-06-10 14:39:00,2016-06-18 07:25:00,2,0,A,A
2016-05-20 17:08:00,2016-05-23 05:59:00,2,0,A,D
2016-09-12 14:06:00,2016-09-19 07:43:00,2,0,D,D
2016-06-29 17:20:00,2016-06-30 09:15:00,1,0,A,A
2016-01-31 14:57:00,2016-02-02 08:40:00,2,0,A,D
2016-04-01 15:25:00,2016-04-03 09:51:00,1,0,D,D
2016-07-14 17:51:00,2016-07-17 09:26:00,1,0,A,A
2016-08-30 16:41:00,2016-09-01 07:58:00,2,0,E,E
2016-07-28 14:56:00,2016-08-01 09:25:00,2,0,F,F
2016-03-08 14:45:00,2016-03-10 09:56:00,1,0,A,D
2016-03-16 15:11:00,2016-03-17 08:13:00,1,0,A,A
2016-11-25 16:06:00,2016-11-30 09:48:00,2,0,A,A
2016-02-03 14:48:00,2016-02-04 07:51:00,1,0,A,D
2016-02-04 16:46:00,2016-02-05 08:09:00,1,0,A,D
2016-07-27 16:07:00,2016-08-01 07:48:00,2,0,E,E
2016-08-20 15:20:00,2016-08-25 09:35:00,2,1,D,D
2016-12-10 15:25:00,2016-12-11 09:13:00,2,0,A,D
2016-08-13 16:34:00,2016-08-23 09:25:00,2,1,D,D
2016-08-07 19:31:00,2016-08-19 10:00:00,2,0,E,E
2016-04-10 15:39:00,2016-04-11 10:04:00,1,0,A,I
2016-08-21 14:58:00,2016-09-04 08:21:00,2,0,D,D
2016-03-15 16:29:00,2016-03-20 08:05:00,2,0,D,D
2016-09-03 17:24:00,2016-09-13 07:15:00,2,0,F,F
2016-05-04 16:41:00,2016-05-05 08:22:00,1,0,A,A
2016-09-10 14:03:00,2016-09-24 08:53:00,2,0,D,D
2016-02-04 16:15:00,2016-02-05 07:55:00,2,0,D,D
2016-10-26 17:49:00,2016-10-27 09:00:00,1,0,E,E
2016-11-21 15:53:00,2016-11-22 09:42:00,1,0,A,D
2016-12-19 16:50:00,2016-12-20 09:57:00,1,0,A,A
2016-10-18 14:59:00,2016-10-20 09:43:00,1,0,A,A
2016-09-17 14:06:00,2016-09-24 08:43:00,2,0,D,E
2016-09-11 17:02:00,2016-09-14 09:26:00,2,0,E,E
2016-09-21 16:15:00,2016-09-24 09:34:00,2,0,G,G
2016-12-23 14:16:00,2016-12-26 09:48:00,1,0,E,E
2016-09-29 15:11:00,2016-10-05 08:36:00,1,0,D,D
2016-09-05 17:43:00,2016-09-26 09:31:00,2,0,D,D
2016-12-16 20:48:00,2016-12-18 07:26:00,2,0,A,D
2016-01-06 17:29:00,2016-01-07 09:24:00,2,0,A,A
2016-09-17 16:38:00,2016-10-15 09:21:00,2,0,A,B
2016-10-16 15:08:00,2016-10-17 07:06:00,1,0,A,A
2016-10-16 15:36:00,2016-10-17 06:45:00,1,0,A,A
2016-02-04 16:52:00,2016-02-05 09:54:00,1,0,A,D
2016-04-01 19:27:00,2016-04-02 09:32:00,1,0,A,D
2016-10-29 18:27:00,2016-10-31 08:26:00,2,0,A,A
2016-10-28 14:32:00,2016-11-01 07:27:00,2,0,A,A
2016-11-24 14:55:00,2016-11-25 09:08:00,1,0,A,D
2016-05-04 14:26:00,2016-05-05 09:24:00,1,0,A,A
2016-06-21 14:49:00,2016-06-22 09:28:00,1,0,A,A
2016-12-08 16:21:00,2016-12-11 09:07:00,2,1,A,C
2016-03-24 18:18:00,2016-03-27 06:45:00,2,1,E,E
2016-08-13 14:16:00,2016-08-21 07:42:00,3,0,E,E
2016-03-24 15:56:00,2016-03-27 06:27:00,1,0,A,D
2016-04-22 15:30:00,2016-04-25 09:51:00,1,0,A,D
2016-05-25 14:09:00,2016-05-29 08:05:00,1,0,A,A
2016-06-09 19:20:00,2016-06-13 08:27:00,1,0,A,A
2016-10-28 15:49:00,2016-11-01 09:36:00,1,0,A,A
2016-11-30 16:37:00,2016-12-04 09:57:00,1,0,A,A
2016-04-15 15:14:00,2016-04-17 07:00:00,2,0,D,E
2016-03-25 15:25:00,2016-03-28 07:57:00,2,0,D,D
2016-08-24 17:42:00,2016-08-30 07:51:00,2,0,F,F
2016-12-30 14:26:00,2016-12-31 09:44:00,1,0,A,C
2016-12-30 14:37:00,2016-12-31 13:05:00,1,0,A,C
2016-01-21 18:20:00,2016-01-22 09:12:00,1,0,A,D
2016-03-22 15:08:00,2016-03-23 08:14:00,1,0,A,B
2016-03-31 15:14:00,2016-04-04 09:23:00,1,0,A,A
2016-03-29 15:25:00,2016-03-31 09:45:00,1,0,A,A
2016-05-02 14:54:00,2016-05-03 08:31:00,1,0,A,D
2016-05-09 18:35:00,2016-05-11 08:47:00,1,0,A,A
2016-11-08 16:43:00,2016-11-10 08:15:00,1,0,A,C
2016-04-09 15:39:00,2016-04-16 08:56:00,2,0,E,E
2016-01-08 14:25:00,2016-01-09 06:07:00,1,0,A,E
2016-02-26 14:23:00,2016-02-27 09:43:00,2,0,A,E
2016-11-21 16:42:00,2016-11-23 09:20:00,1,0,A,D
2016-02-01 15:50:00,2016-02-05 09:56:00,1,0,A,D
2016-10-24 15:13:00,2016-10-27 11:39:00,1,0,A,A
2016-11-03 15:58:00,2016-11-04 08:16:00,1,0,A,D
2016-10-24 16:03:00,2016-10-27 09:15:00,1,0,A,A
2016-11-03 14:25:00,2016-11-04 08:49:00,1,0,A,D
2016-04-22 15:02:00,2016-04-25 09:35:00,2,0,A,A
2015-12-29 14:54:00,2016-01-03 08:10:00,2,0,A,D
2016-12-29 14:41:00,2017-01-01 08:44:00,2,0,D,D
2015-12-30 14:39:00,2016-01-03 09:02:00,3,0,A,D
2016-12-30 16:18:00,2017-01-01 09:42:00,2,0,D,D
2016-05-03 16:18:00,2016-05-12 10:04:00,2,0,D,D
2016-05-17 19:10:00,2016-05-19 08:59:00,1,0,A,D
2016-06-06 16:21:00,2016-06-07 09:54:00,1,0,A,A
2016-07-13 16:04:00,2016-07-14 08:48:00,1,0,A,D
2016-10-19 20:28:00,2016-10-21 08:52:00,1,0,A,E
2016-11-22 14:07:00,2016-11-23 09:53:00,1,0,A,D
2016-12-13 14:00:00,2016-12-15 09:07:00,1,0,A,E
2016-10-05 16:48:00,2016-10-06 11:33:00,1,0,A,A
2016-11-16 20:25:00,2016-11-17 08:27:00,1,0,A,D
2016-01-28 22:11:00,2016-01-31 08:00:00,1,0,D,D
2016-02-26 15:21:00,2016-03-01 06:07:00,1,0,A,A
2016-07-18 15:43:00,2016-07-19 09:56:00,1,0,A,A
